workerId	tasktype	q_num	q_ans	guess	correct	err	age	gender	educ	chartuse	stats	resource	race	enjoyment	prescore	totaltime
hjkpe2ga4buqgae6iunaeb3xrso3g5boopk5jyj9chduh7u8fr	d_np	7	5	45	0	40	18	female	bach	rarely	often	no	white	somewhatEnjoyable	1	409
hjkpe2ga4buqgae6iunaeb3xrso3g5boopk5jyj9chduh7u8fr	d_np	8	45	60	0	50	18	female	bach	rarely	often	no	white	somewhatEnjoyable	1	409
97c22fgo3qhmm30vzgr4o0f6r51hbxf2hrg7ro9zy75d7eewmi	d_np	1	90	14	0	-76	35	female	bach	never	often	no	white	notatallEnjoyable	1	831
97c22fgo3qhmm30vzgr4o0f6r51hbxf2hrg7ro9zy75d7eewmi	d_np	2	0	0	1	0	35	female	bach	never	often	no	white	notatallEnjoyable	1	831
97c22fgo3qhmm30vzgr4o0f6r51hbxf2hrg7ro9zy75d7eewmi	d_np	3	100	100	1	0	35	female	bach	never	often	no	white	notatallEnjoyable	1	831
97c22fgo3qhmm30vzgr4o0f6r51hbxf2hrg7ro9zy75d7eewmi	d_np	4	100	80	0	-20	35	female	bach	never	often	no	white	notatallEnjoyable	1	831
97c22fgo3qhmm30vzgr4o0f6r51hbxf2hrg7ro9zy75d7eewmi	d_np	5	5	30	0	25	35	female	bach	never	often	no	white	notatallEnjoyable	1	831
97c22fgo3qhmm30vzgr4o0f6r51hbxf2hrg7ro9zy75d7eewmi	d_np	6	0	10	0	10	35	female	bach	never	often	no	white	notatallEnjoyable	1	831
97c22fgo3qhmm30vzgr4o0f6r51hbxf2hrg7ro9zy75d7eewmi	d_np	7	5	30	0	25	35	female	bach	never	often	no	white	notatallEnjoyable	1	831
97c22fgo3qhmm30vzgr4o0f6r51hbxf2hrg7ro9zy75d7eewmi	d_np	8	45	60	0	10	35	female	bach	never	often	no	white	notatallEnjoyable	1	831
9ak728w3gptvdmuyog5oy9zfr4gq3a1y5m9hbzv8trfvr7r2j4i	d_p	1	90	45	0	-45	35	male	bach	often	sometimes	no	white	somewhatEnjoyable	2	884
9ak728w3gptvdmuyog5oy9zfr4gq3a1y5m9hbzv8trfvr7r2j4i	d_p	2	0	30	0	30	35	male	bach	often	sometimes	no	white	somewhatEnjoyable	2	884
9ak728w3gptvdmuyog5oy9zfr4gq3a1y5m9hbzv8trfvr7r2j4i	d_p	3	100	80	0	-20	35	male	bach	often	sometimes	no	white	somewhatEnjoyable	2	884
9ak728w3gptvdmuyog5oy9zfr4gq3a1y5m9hbzv8trfvr7r2j4i	d_p	4	100	80	0	-20	35	male	bach	often	sometimes	no	white	somewhatEnjoyable	2	884
9ak728w3gptvdmuyog5oy9zfr4gq3a1y5m9hbzv8trfvr7r2j4i	d_p	5	5	50	0	45	35	male	bach	often	sometimes	no	white	somewhatEnjoyable	2	884
9ak728w3gptvdmuyog5oy9zfr4gq3a1y5m9hbzv8trfvr7r2j4i	d_p	6	0	10	0	10	35	male	bach	often	sometimes	no	white	somewhatEnjoyable	2	884
9ak728w3gptvdmuyog5oy9zfr4gq3a1y5m9hbzv8trfvr7r2j4i	d_p	7	5	40	0	35	35	male	bach	often	sometimes	no	white	somewhatEnjoyable	2	884
9ak728w3gptvdmuyog5oy9zfr4gq3a1y5m9hbzv8trfvr7r2j4i	d_p	8	45	40	0	10	35	male	bach	often	sometimes	no	white	somewhatEnjoyable	2	884
lzpawl5iqg86kqqvn2fenrk9a4bjkgd0i7nawym398ukxogvi	d_p	1	90	80	0	-10	25	male	bach	often	sometimes	no	white	somewhatEnjoyable	4	1806
lzpawl5iqg86kqqvn2fenrk9a4bjkgd0i7nawym398ukxogvi	d_p	2	0	5	0	5	25	male	bach	often	sometimes	no	white	somewhatEnjoyable	4	1806
lzpawl5iqg86kqqvn2fenrk9a4bjkgd0i7nawym398ukxogvi	d_p	3	100	95	0	-5	25	male	bach	often	sometimes	no	white	somewhatEnjoyable	4	1806
lzpawl5iqg86kqqvn2fenrk9a4bjkgd0i7nawym398ukxogvi	d_p	4	100	99	0	-1	25	male	bach	often	sometimes	no	white	somewhatEnjoyable	4	1806
lzpawl5iqg86kqqvn2fenrk9a4bjkgd0i7nawym398ukxogvi	d_p	5	5	70	0	65	25	male	bach	often	sometimes	no	white	somewhatEnjoyable	4	1806
lzpawl5iqg86kqqvn2fenrk9a4bjkgd0i7nawym398ukxogvi	d_p	6	0	1	0	1	25	male	bach	often	sometimes	no	white	somewhatEnjoyable	4	1806
lzpawl5iqg86kqqvn2fenrk9a4bjkgd0i7nawym398ukxogvi	d_p	7	5	20	0	15	25	male	bach	often	sometimes	no	white	somewhatEnjoyable	4	1806
lzpawl5iqg86kqqvn2fenrk9a4bjkgd0i7nawym398ukxogvi	d_p	8	45	70	0	1	25	male	bach	often	sometimes	no	white	somewhatEnjoyable	4	1806
q6dv3r7zzsnpyvrioppq4cxrqh4ng9gck8vhu07vzj40wwmi	c_p	1	90	10	0	-80	55	male	high	rarely	rarely	no	white	notatallEnjoyable	0	762
q6dv3r7zzsnpyvrioppq4cxrqh4ng9gck8vhu07vzj40wwmi	c_p	2	0	90	0	90	55	male	high	rarely	rarely	no	white	notatallEnjoyable	0	762
q6dv3r7zzsnpyvrioppq4cxrqh4ng9gck8vhu07vzj40wwmi	c_p	3	100	30	0	-70	55	male	high	rarely	rarely	no	white	notatallEnjoyable	0	762
q6dv3r7zzsnpyvrioppq4cxrqh4ng9gck8vhu07vzj40wwmi	c_p	4	100	50	0	-50	55	male	high	rarely	rarely	no	white	notatallEnjoyable	0	762
q6dv3r7zzsnpyvrioppq4cxrqh4ng9gck8vhu07vzj40wwmi	c_p	5	5	50	0	45	55	male	high	rarely	rarely	no	white	notatallEnjoyable	0	762
q6dv3r7zzsnpyvrioppq4cxrqh4ng9gck8vhu07vzj40wwmi	c_p	6	0	30	0	30	55	male	high	rarely	rarely	no	white	notatallEnjoyable	0	762
q6dv3r7zzsnpyvrioppq4cxrqh4ng9gck8vhu07vzj40wwmi	c_p	7	5	20	0	15	55	male	high	rarely	rarely	no	white	notatallEnjoyable	0	762
q6dv3r7zzsnpyvrioppq4cxrqh4ng9gck8vhu07vzj40wwmi	c_p	8	45	25	0	30	55	male	high	rarely	rarely	no	white	notatallEnjoyable	0	762
177aiitv2vp97i7rs5rk98d7yi3ck24kceotxt3gnwmi	d_p	1	90	80	0	-10	45	male	grad	sometimes	often	no	white	moderatelyEnjoyable	3	1695
177aiitv2vp97i7rs5rk98d7yi3ck24kceotxt3gnwmi	d_p	2	0	0	1	0	45	male	grad	sometimes	often	no	white	moderatelyEnjoyable	3	1695
177aiitv2vp97i7rs5rk98d7yi3ck24kceotxt3gnwmi	d_p	3	100	100	1	0	45	male	grad	sometimes	often	no	white	moderatelyEnjoyable	3	1695
177aiitv2vp97i7rs5rk98d7yi3ck24kceotxt3gnwmi	d_p	4	100	100	1	0	45	male	grad	sometimes	often	no	white	moderatelyEnjoyable	3	1695
177aiitv2vp97i7rs5rk98d7yi3ck24kceotxt3gnwmi	d_p	5	5	10	0	5	45	male	grad	sometimes	often	no	white	moderatelyEnjoyable	3	1695
177aiitv2vp97i7rs5rk98d7yi3ck24kceotxt3gnwmi	d_p	6	0	0	1	0	45	male	grad	sometimes	often	no	white	moderatelyEnjoyable	3	1695
177aiitv2vp97i7rs5rk98d7yi3ck24kceotxt3gnwmi	d_p	7	5	10	0	5	45	male	grad	sometimes	often	no	white	moderatelyEnjoyable	3	1695
177aiitv2vp97i7rs5rk98d7yi3ck24kceotxt3gnwmi	d_p	8	45	40	0	0	45	male	grad	sometimes	often	no	white	moderatelyEnjoyable	3	1695
2ksi9f7cpaulf2vnwsxv0io1ormf5yym4rke5cci210d4cs1yvi	d_np	1	90	70	0	-20	18	female	bach	often	sometimes	no	white	moderatelyEnjoyable	3	1056
2ksi9f7cpaulf2vnwsxv0io1ormf5yym4rke5cci210d4cs1yvi	d_np	2	0	0	1	0	18	female	bach	often	sometimes	no	white	moderatelyEnjoyable	3	1056
2ksi9f7cpaulf2vnwsxv0io1ormf5yym4rke5cci210d4cs1yvi	d_np	3	100	100	1	0	18	female	bach	often	sometimes	no	white	moderatelyEnjoyable	3	1056
2ksi9f7cpaulf2vnwsxv0io1ormf5yym4rke5cci210d4cs1yvi	d_np	4	100	100	1	0	18	female	bach	often	sometimes	no	white	moderatelyEnjoyable	3	1056
2ksi9f7cpaulf2vnwsxv0io1ormf5yym4rke5cci210d4cs1yvi	d_np	5	5	0	0	-5	18	female	bach	often	sometimes	no	white	moderatelyEnjoyable	3	1056
2ksi9f7cpaulf2vnwsxv0io1ormf5yym4rke5cci210d4cs1yvi	d_np	6	0	0	1	0	18	female	bach	often	sometimes	no	white	moderatelyEnjoyable	3	1056
2ksi9f7cpaulf2vnwsxv0io1ormf5yym4rke5cci210d4cs1yvi	d_np	7	5	30	0	25	18	female	bach	often	sometimes	no	white	moderatelyEnjoyable	3	1056
2ksi9f7cpaulf2vnwsxv0io1ormf5yym4rke5cci210d4cs1yvi	d_np	8	45	30	0	0	18	female	bach	often	sometimes	no	white	moderatelyEnjoyable	3	1056
2be8h2ia55pxl1z0uubvsu4n29rj8k4gz4qqomq9kxcw068yqfr	d_np	1	90	30	0	-60	25	female	high	never	veryoften	no	other	notatallEnjoyable	1	1473
2be8h2ia55pxl1z0uubvsu4n29rj8k4gz4qqomq9kxcw068yqfr	d_np	2	0	20	0	20	25	female	high	never	veryoften	no	other	notatallEnjoyable	1	1473
2be8h2ia55pxl1z0uubvsu4n29rj8k4gz4qqomq9kxcw068yqfr	d_np	3	100	60	0	-40	25	female	high	never	veryoften	no	other	notatallEnjoyable	1	1473
2be8h2ia55pxl1z0uubvsu4n29rj8k4gz4qqomq9kxcw068yqfr	d_np	4	100	30	0	-70	25	female	high	never	veryoften	no	other	notatallEnjoyable	1	1473
2be8h2ia55pxl1z0uubvsu4n29rj8k4gz4qqomq9kxcw068yqfr	d_np	5	5	45	0	40	25	female	high	never	veryoften	no	other	notatallEnjoyable	1	1473
2be8h2ia55pxl1z0uubvsu4n29rj8k4gz4qqomq9kxcw068yqfr	d_np	6	0	60	0	60	25	female	high	never	veryoften	no	other	notatallEnjoyable	1	1473
2be8h2ia55pxl1z0uubvsu4n29rj8k4gz4qqomq9kxcw068yqfr	d_np	7	5	60	0	55	25	female	high	never	veryoften	no	other	notatallEnjoyable	1	1473
2be8h2ia55pxl1z0uubvsu4n29rj8k4gz4qqomq9kxcw068yqfr	d_np	8	45	30	0	60	25	female	high	never	veryoften	no	other	notatallEnjoyable	1	1473
caas4zswa3wsw47p71l1ve7b9q5ysdqzmgcjkrdvq39fcg14i	d_p	1	90	90	1	0	25	male	bach	rarely	veryoften	no	white	somewhatEnjoyable	3	2814
caas4zswa3wsw47p71l1ve7b9q5ysdqzmgcjkrdvq39fcg14i	d_p	2	0	0	1	0	25	male	bach	rarely	veryoften	no	white	somewhatEnjoyable	3	2814
caas4zswa3wsw47p71l1ve7b9q5ysdqzmgcjkrdvq39fcg14i	d_p	3	100	100	1	0	25	male	bach	rarely	veryoften	no	white	somewhatEnjoyable	3	2814
caas4zswa3wsw47p71l1ve7b9q5ysdqzmgcjkrdvq39fcg14i	d_p	4	100	100	1	0	25	male	bach	rarely	veryoften	no	white	somewhatEnjoyable	3	2814
caas4zswa3wsw47p71l1ve7b9q5ysdqzmgcjkrdvq39fcg14i	d_p	5	5	1	0	-4	25	male	bach	rarely	veryoften	no	white	somewhatEnjoyable	3	2814
caas4zswa3wsw47p71l1ve7b9q5ysdqzmgcjkrdvq39fcg14i	d_p	6	0	0	1	0	25	male	bach	rarely	veryoften	no	white	somewhatEnjoyable	3	2814
caas4zswa3wsw47p71l1ve7b9q5ysdqzmgcjkrdvq39fcg14i	d_p	7	5	5	1	0	25	male	bach	rarely	veryoften	no	white	somewhatEnjoyable	3	2814
caas4zswa3wsw47p71l1ve7b9q5ysdqzmgcjkrdvq39fcg14i	d_p	8	45	30	0	0	25	male	bach	rarely	veryoften	no	white	somewhatEnjoyable	3	2814
of74qy7kyfwddihfgh67uv7viilsv6zf43nh5tqj0kkno8ncdi	d_p	1	90	90	1	0	35	male	bach	sometimes	often	no	white	extremelyEnjoyable	3	2168
of74qy7kyfwddihfgh67uv7viilsv6zf43nh5tqj0kkno8ncdi	d_p	2	0	0	1	0	35	male	bach	sometimes	often	no	white	extremelyEnjoyable	3	2168
of74qy7kyfwddihfgh67uv7viilsv6zf43nh5tqj0kkno8ncdi	d_p	3	100	100	1	0	35	male	bach	sometimes	often	no	white	extremelyEnjoyable	3	2168
of74qy7kyfwddihfgh67uv7viilsv6zf43nh5tqj0kkno8ncdi	d_p	4	100	100	1	0	35	male	bach	sometimes	often	no	white	extremelyEnjoyable	3	2168
of74qy7kyfwddihfgh67uv7viilsv6zf43nh5tqj0kkno8ncdi	d_p	5	5	5	1	0	35	male	bach	sometimes	often	no	white	extremelyEnjoyable	3	2168
of74qy7kyfwddihfgh67uv7viilsv6zf43nh5tqj0kkno8ncdi	d_p	6	0	0	1	0	35	male	bach	sometimes	often	no	white	extremelyEnjoyable	3	2168
of74qy7kyfwddihfgh67uv7viilsv6zf43nh5tqj0kkno8ncdi	d_p	7	5	5	1	0	35	male	bach	sometimes	often	no	white	extremelyEnjoyable	3	2168
of74qy7kyfwddihfgh67uv7viilsv6zf43nh5tqj0kkno8ncdi	d_p	8	45	45	1	0	35	male	bach	sometimes	often	no	white	extremelyEnjoyable	3	2168
x7nfstisgciq6hfyfi27qfrkldqzk9q1jxvflu8lv8xxyldi	d_np	1	90	80	0	-10	45	male	grad	never	veryoften	no	asian	moderatelyEnjoyable	1	1184
x7nfstisgciq6hfyfi27qfrkldqzk9q1jxvflu8lv8xxyldi	d_np	2	0	10	0	10	45	male	grad	never	veryoften	no	asian	moderatelyEnjoyable	1	1184
x7nfstisgciq6hfyfi27qfrkldqzk9q1jxvflu8lv8xxyldi	d_np	3	100	70	0	-30	45	male	grad	never	veryoften	no	asian	moderatelyEnjoyable	1	1184
x7nfstisgciq6hfyfi27qfrkldqzk9q1jxvflu8lv8xxyldi	d_np	4	100	20	0	-80	45	male	grad	never	veryoften	no	asian	moderatelyEnjoyable	1	1184
x7nfstisgciq6hfyfi27qfrkldqzk9q1jxvflu8lv8xxyldi	d_np	5	5	80	0	75	45	male	grad	never	veryoften	no	asian	moderatelyEnjoyable	1	1184
x7nfstisgciq6hfyfi27qfrkldqzk9q1jxvflu8lv8xxyldi	d_np	6	0	50	0	50	45	male	grad	never	veryoften	no	asian	moderatelyEnjoyable	1	1184
x7nfstisgciq6hfyfi27qfrkldqzk9q1jxvflu8lv8xxyldi	d_np	7	5	40	0	35	45	male	grad	never	veryoften	no	asian	moderatelyEnjoyable	1	1184
x7nfstisgciq6hfyfi27qfrkldqzk9q1jxvflu8lv8xxyldi	d_np	8	45	50	0	50	45	male	grad	never	veryoften	no	asian	moderatelyEnjoyable	1	1184
pyxlf7uxwks12gc0bic0udiu4s9uj50r7kn61xblj345z5mi	d_p	1	90	90	1	0	25	male	bach	sometimes	veryoften	no	white	moderatelyEnjoyable	4	
pyxlf7uxwks12gc0bic0udiu4s9uj50r7kn61xblj345z5mi	d_p	2	0	0	1	0	25	male	bach	sometimes	veryoften	no	white	moderatelyEnjoyable	4	
pyxlf7uxwks12gc0bic0udiu4s9uj50r7kn61xblj345z5mi	d_p	3	100	100	1	0	25	male	bach	sometimes	veryoften	no	white	moderatelyEnjoyable	4	
pyxlf7uxwks12gc0bic0udiu4s9uj50r7kn61xblj345z5mi	d_p	4	100	100	1	0	25	male	bach	sometimes	veryoften	no	white	moderatelyEnjoyable	4	
pyxlf7uxwks12gc0bic0udiu4s9uj50r7kn61xblj345z5mi	d_p	5	5	5	1	0	25	male	bach	sometimes	veryoften	no	white	moderatelyEnjoyable	4	
pyxlf7uxwks12gc0bic0udiu4s9uj50r7kn61xblj345z5mi	d_p	6	0	0	1	0	25	male	bach	sometimes	veryoften	no	white	moderatelyEnjoyable	4	
pyxlf7uxwks12gc0bic0udiu4s9uj50r7kn61xblj345z5mi	d_p	7	5	5	1	0	25	male	bach	sometimes	veryoften	no	white	moderatelyEnjoyable	4	
pyxlf7uxwks12gc0bic0udiu4s9uj50r7kn61xblj345z5mi	d_p	8	45	45	1	0	25	male	bach	sometimes	veryoften	no	white	moderatelyEnjoyable	4	
50pg5xs3jy9iazd1ssx4huayvi5r2dm2f8ntzcqwbkahlryeqaor	d_p	1	90	80	0	-10	25	male	bach	rarely	often	no	white	moderatelyEnjoyable	4	1201
50pg5xs3jy9iazd1ssx4huayvi5r2dm2f8ntzcqwbkahlryeqaor	d_p	2	0	0	1	0	25	male	bach	rarely	often	no	white	moderatelyEnjoyable	4	1201
50pg5xs3jy9iazd1ssx4huayvi5r2dm2f8ntzcqwbkahlryeqaor	d_p	3	100	95	0	-5	25	male	bach	rarely	often	no	white	moderatelyEnjoyable	4	1201
50pg5xs3jy9iazd1ssx4huayvi5r2dm2f8ntzcqwbkahlryeqaor	d_p	4	100	97	0	-3	25	male	bach	rarely	often	no	white	moderatelyEnjoyable	4	1201
50pg5xs3jy9iazd1ssx4huayvi5r2dm2f8ntzcqwbkahlryeqaor	d_p	5	5	10	0	5	25	male	bach	rarely	often	no	white	moderatelyEnjoyable	4	1201
50pg5xs3jy9iazd1ssx4huayvi5r2dm2f8ntzcqwbkahlryeqaor	d_p	6	0	0	1	0	25	male	bach	rarely	often	no	white	moderatelyEnjoyable	4	1201
50pg5xs3jy9iazd1ssx4huayvi5r2dm2f8ntzcqwbkahlryeqaor	d_p	7	5	10	0	5	25	male	bach	rarely	often	no	white	moderatelyEnjoyable	4	1201
50pg5xs3jy9iazd1ssx4huayvi5r2dm2f8ntzcqwbkahlryeqaor	d_p	8	45	40	0	0	25	male	bach	rarely	often	no	white	moderatelyEnjoyable	4	1201
d7m1yvhscmyhfl0ki3ki0ms4i61n5d2dbvp5vf04nyceihhbyb9	c_p	1	90	66	0	-24	25	male	grad	rarely	often	no	native	somewhatEnjoyable	3	1062
d7m1yvhscmyhfl0ki3ki0ms4i61n5d2dbvp5vf04nyceihhbyb9	c_p	2	0	0	1	0	25	male	grad	rarely	often	no	native	somewhatEnjoyable	3	1062
d7m1yvhscmyhfl0ki3ki0ms4i61n5d2dbvp5vf04nyceihhbyb9	c_p	3	100	100	1	0	25	male	grad	rarely	often	no	native	somewhatEnjoyable	3	1062
d7m1yvhscmyhfl0ki3ki0ms4i61n5d2dbvp5vf04nyceihhbyb9	c_p	4	100	100	1	0	25	male	grad	rarely	often	no	native	somewhatEnjoyable	3	1062
d7m1yvhscmyhfl0ki3ki0ms4i61n5d2dbvp5vf04nyceihhbyb9	c_p	5	5	33	0	28	25	male	grad	rarely	often	no	native	somewhatEnjoyable	3	1062
d7m1yvhscmyhfl0ki3ki0ms4i61n5d2dbvp5vf04nyceihhbyb9	c_p	6	0	0	1	0	25	male	grad	rarely	often	no	native	somewhatEnjoyable	3	1062
d7m1yvhscmyhfl0ki3ki0ms4i61n5d2dbvp5vf04nyceihhbyb9	c_p	7	5	5	1	0	25	male	grad	rarely	often	no	native	somewhatEnjoyable	3	1062
d7m1yvhscmyhfl0ki3ki0ms4i61n5d2dbvp5vf04nyceihhbyb9	c_p	8	45	75	0	0	25	male	grad	rarely	often	no	native	somewhatEnjoyable	3	1062
idgh8hgwd593wcgzpsyp3c8fr25qwvs9vu99h4hlp5n8lvoyldi	d_p	1	90	50	0	-40	35	female	high	never	veryoften	no	white	moderatelyEnjoyable	0	1864
idgh8hgwd593wcgzpsyp3c8fr25qwvs9vu99h4hlp5n8lvoyldi	d_p	2	0	0	1	0	35	female	high	never	veryoften	no	white	moderatelyEnjoyable	0	1864
idgh8hgwd593wcgzpsyp3c8fr25qwvs9vu99h4hlp5n8lvoyldi	d_p	3	100	100	1	0	35	female	high	never	veryoften	no	white	moderatelyEnjoyable	0	1864
idgh8hgwd593wcgzpsyp3c8fr25qwvs9vu99h4hlp5n8lvoyldi	d_p	4	100	100	1	0	35	female	high	never	veryoften	no	white	moderatelyEnjoyable	0	1864
idgh8hgwd593wcgzpsyp3c8fr25qwvs9vu99h4hlp5n8lvoyldi	d_p	5	5	0	0	-5	35	female	high	never	veryoften	no	white	moderatelyEnjoyable	0	1864
idgh8hgwd593wcgzpsyp3c8fr25qwvs9vu99h4hlp5n8lvoyldi	d_p	6	0	10	0	10	35	female	high	never	veryoften	no	white	moderatelyEnjoyable	0	1864
idgh8hgwd593wcgzpsyp3c8fr25qwvs9vu99h4hlp5n8lvoyldi	d_p	7	5	50	0	45	35	female	high	never	veryoften	no	white	moderatelyEnjoyable	0	1864
idgh8hgwd593wcgzpsyp3c8fr25qwvs9vu99h4hlp5n8lvoyldi	d_p	8	45	50	0	10	35	female	high	never	veryoften	no	white	moderatelyEnjoyable	0	1864
ghyft5liqcu1c63gcokhs38fr0n7q707gjh0cl7p0svq7st6gvi	c_p	1	90	60	0	-30	18	female	bach	sometimes	rarely	yes	white	somewhatEnjoyable	0	1107
ghyft5liqcu1c63gcokhs38fr0n7q707gjh0cl7p0svq7st6gvi	c_p	2	0	20	0	20	18	female	bach	sometimes	rarely	yes	white	somewhatEnjoyable	0	1107
ghyft5liqcu1c63gcokhs38fr0n7q707gjh0cl7p0svq7st6gvi	c_p	3	100	100	1	0	18	female	bach	sometimes	rarely	yes	white	somewhatEnjoyable	0	1107
ghyft5liqcu1c63gcokhs38fr0n7q707gjh0cl7p0svq7st6gvi	c_p	4	100	20	0	-80	18	female	bach	sometimes	rarely	yes	white	somewhatEnjoyable	0	1107
ghyft5liqcu1c63gcokhs38fr0n7q707gjh0cl7p0svq7st6gvi	c_p	5	5	10	0	5	18	female	bach	sometimes	rarely	yes	white	somewhatEnjoyable	0	1107
ghyft5liqcu1c63gcokhs38fr0n7q707gjh0cl7p0svq7st6gvi	c_p	6	0	20	0	20	18	female	bach	sometimes	rarely	yes	white	somewhatEnjoyable	0	1107
ghyft5liqcu1c63gcokhs38fr0n7q707gjh0cl7p0svq7st6gvi	c_p	7	5	40	0	35	18	female	bach	sometimes	rarely	yes	white	somewhatEnjoyable	0	1107
ghyft5liqcu1c63gcokhs38fr0n7q707gjh0cl7p0svq7st6gvi	c_p	8	45	50	0	20	18	female	bach	sometimes	rarely	yes	white	somewhatEnjoyable	0	1107
tfhptiyh4k3c262f9h5l2qpviyft94api7vkpc0cu35uhm2t9	d_np	1	90	50	0	-40	35	female	high	never	veryoften	no	white	moderatelyEnjoyable	3	2095
tfhptiyh4k3c262f9h5l2qpviyft94api7vkpc0cu35uhm2t9	d_np	2	0	0	1	0	35	female	high	never	veryoften	no	white	moderatelyEnjoyable	3	2095
tfhptiyh4k3c262f9h5l2qpviyft94api7vkpc0cu35uhm2t9	d_np	3	100	100	1	0	35	female	high	never	veryoften	no	white	moderatelyEnjoyable	3	2095
tfhptiyh4k3c262f9h5l2qpviyft94api7vkpc0cu35uhm2t9	d_np	4	100	100	1	0	35	female	high	never	veryoften	no	white	moderatelyEnjoyable	3	2095
tfhptiyh4k3c262f9h5l2qpviyft94api7vkpc0cu35uhm2t9	d_np	5	5	15	0	10	35	female	high	never	veryoften	no	white	moderatelyEnjoyable	3	2095
tfhptiyh4k3c262f9h5l2qpviyft94api7vkpc0cu35uhm2t9	d_np	6	0	15	0	15	35	female	high	never	veryoften	no	white	moderatelyEnjoyable	3	2095
tfhptiyh4k3c262f9h5l2qpviyft94api7vkpc0cu35uhm2t9	d_np	7	5	20	0	15	35	female	high	never	veryoften	no	white	moderatelyEnjoyable	3	2095
tfhptiyh4k3c262f9h5l2qpviyft94api7vkpc0cu35uhm2t9	d_np	8	45	20	0	15	35	female	high	never	veryoften	no	white	moderatelyEnjoyable	3	2095
6wv2pb4z3ppjd864i8bjd1jor6maulj9ielkai1u20xj07iizfr	d_np	1	90	90	1	0	18	female	high	often	sometimes	no	white	somewhatEnjoyable	1	1192
6wv2pb4z3ppjd864i8bjd1jor6maulj9ielkai1u20xj07iizfr	d_np	2	0	0	1	0	18	female	high	often	sometimes	no	white	somewhatEnjoyable	1	1192
6wv2pb4z3ppjd864i8bjd1jor6maulj9ielkai1u20xj07iizfr	d_np	3	100	100	1	0	18	female	high	often	sometimes	no	white	somewhatEnjoyable	1	1192
6wv2pb4z3ppjd864i8bjd1jor6maulj9ielkai1u20xj07iizfr	d_np	4	100	100	1	0	18	female	high	often	sometimes	no	white	somewhatEnjoyable	1	1192
6wv2pb4z3ppjd864i8bjd1jor6maulj9ielkai1u20xj07iizfr	d_np	5	5	5	1	0	18	female	high	often	sometimes	no	white	somewhatEnjoyable	1	1192
6wv2pb4z3ppjd864i8bjd1jor6maulj9ielkai1u20xj07iizfr	d_np	6	0	0	1	0	18	female	high	often	sometimes	no	white	somewhatEnjoyable	1	1192
6wv2pb4z3ppjd864i8bjd1jor6maulj9ielkai1u20xj07iizfr	d_np	7	5	5	1	0	18	female	high	often	sometimes	no	white	somewhatEnjoyable	1	1192
6wv2pb4z3ppjd864i8bjd1jor6maulj9ielkai1u20xj07iizfr	d_np	8	45	45	1	0	18	female	high	often	sometimes	no	white	somewhatEnjoyable	1	1192
q3etju8u1vmccqpzq66flxrk00pv32rmk5txdof9znxqd7vi	d_np	1	90	70	0	-20	25	male	grad		veryoften	no	white	moderatelyEnjoyable	4	1819
q3etju8u1vmccqpzq66flxrk00pv32rmk5txdof9znxqd7vi	d_np	2	0	1	0	1	25	male	grad		veryoften	no	white	moderatelyEnjoyable	4	1819
q3etju8u1vmccqpzq66flxrk00pv32rmk5txdof9znxqd7vi	d_np	3	100	70	0	-30	25	male	grad		veryoften	no	white	moderatelyEnjoyable	4	1819
q3etju8u1vmccqpzq66flxrk00pv32rmk5txdof9znxqd7vi	d_np	4	100	92	0	-8	25	male	grad		veryoften	no	white	moderatelyEnjoyable	4	1819
q3etju8u1vmccqpzq66flxrk00pv32rmk5txdof9znxqd7vi	d_np	5	5	15	0	10	25	male	grad		veryoften	no	white	moderatelyEnjoyable	4	1819
q3etju8u1vmccqpzq66flxrk00pv32rmk5txdof9znxqd7vi	d_np	6	0	1	0	1	25	male	grad		veryoften	no	white	moderatelyEnjoyable	4	1819
q3etju8u1vmccqpzq66flxrk00pv32rmk5txdof9znxqd7vi	d_np	7	5	14	0	9	25	male	grad		veryoften	no	white	moderatelyEnjoyable	4	1819
q3etju8u1vmccqpzq66flxrk00pv32rmk5txdof9znxqd7vi	d_np	8	45	40	0	1	25	male	grad		veryoften	no	white	moderatelyEnjoyable	4	1819
s0299r4qrqvia06guydlpu8fr9domm21euh2pawd0fbwt57b9	d_p	1	90	30	0	-60	25	male	high	rarely	veryoften	no	white	notatallEnjoyable	1	2852
s0299r4qrqvia06guydlpu8fr9domm21euh2pawd0fbwt57b9	d_p	2	0	5	0	5	25	male	high	rarely	veryoften	no	white	notatallEnjoyable	1	2852
s0299r4qrqvia06guydlpu8fr9domm21euh2pawd0fbwt57b9	d_p	3	100	90	0	-10	25	male	high	rarely	veryoften	no	white	notatallEnjoyable	1	2852
s0299r4qrqvia06guydlpu8fr9domm21euh2pawd0fbwt57b9	d_p	4	100	80	0	-20	25	male	high	rarely	veryoften	no	white	notatallEnjoyable	1	2852
s0299r4qrqvia06guydlpu8fr9domm21euh2pawd0fbwt57b9	d_p	5	5	15	0	10	25	male	high	rarely	veryoften	no	white	notatallEnjoyable	1	2852
s0299r4qrqvia06guydlpu8fr9domm21euh2pawd0fbwt57b9	d_p	6	0	15	0	15	25	male	high	rarely	veryoften	no	white	notatallEnjoyable	1	2852
s0299r4qrqvia06guydlpu8fr9domm21euh2pawd0fbwt57b9	d_p	7	5	10	0	5	25	male	high	rarely	veryoften	no	white	notatallEnjoyable	1	2852
